"Date Heure, GMT+01:00",Pression différentielle (m),Température (K)
2019-08-31 22:45:00,-0.034259133193617786,296.385
2019-08-31 23:00:00,-0.03686441799801027,296.35499999999996
2019-08-31 23:15:00,-0.03584221074260069,296.325
2019-08-31 23:30:00,-0.038033338917397935,296.304
2019-08-31 23:45:00,-0.03975468292199279,296.294
2019-09-01 00:00:00,-0.039889022526572615,296.28299999999996
2019-09-01 00:15:00,-0.041697200332308774,296.27099999999996
2019-09-01 00:30:00,-0.03823186267303459,296.25899999999996
2019-09-01 00:45:00,-0.045517082793445345,296.238
2019-09-01 01:00:00,-0.04784965281932575,296.215
2019-09-01 01:15:00,-0.046088712781924016,296.188
2019-09-01 01:30:00,-0.04800373744867496,296.173
2019-09-01 01:45:00,-0.05099089706289598,296.159
2019-09-01 02:00:00,-0.05311891869715788,296.147
2019-09-01 02:15:00,-0.051254142407324434,296.14
2019-09-01 02:30:00,-0.05788843107155906,296.14099999999996
2019-09-01 02:45:00,-0.05504072219050314,296.13399999999996
2019-09-01 03:00:00,-0.05584423126232894,296.13399999999996
2019-09-01 03:15:00,-0.05812687496367501,296.14
2019-09-01 03:30:00,-0.05889170151009064,296.147
2019-09-01 03:45:00,-0.05998449498972637,296.161
2019-09-01 04:00:00,-0.05728360712344313,296.17199999999997
2019-09-01 04:15:00,-0.05662083972936648,296.179
2019-09-01 04:30:00,-0.05367914146715024,296.188
2019-09-01 04:45:00,-0.05770206598996902,296.20799999999997
2019-09-01 05:00:00,-0.044469427929668,296.212
2019-09-01 05:15:00,-0.0533893722713581,296.236
2019-09-01 05:30:00,-0.05625844054167692,296.24699999999996
2019-09-01 05:45:00,-0.05791468620405528,296.227
2019-09-01 06:00:00,-0.058548937945086935,296.22999999999996
2019-09-01 06:15:00,-0.047932589855007944,296.265
2019-09-01 06:30:00,-0.048999172646744034,296.29699999999997
2019-09-01 06:45:00,-0.04896822621615797,296.304
2019-09-01 07:00:00,-0.05007419033911222,296.316
2019-09-01 07:15:00,-0.05048686046789889,296.337
2019-09-01 07:30:00,-0.051563342096896045,296.44399999999996
2019-09-01 07:45:00,-0.051030760447044195,296.556
2019-09-01 08:00:00,-0.05270020820583994,296.61699999999996
2019-09-01 08:15:00,-0.054201497441016926,296.784
2019-09-01 08:30:00,-0.05419422356999514,296.756
2019-09-01 08:45:00,-0.05372951702398977,296.847
2019-09-01 09:00:00,-0.054325625044871935,297.00699999999995
2019-09-01 09:15:00,-0.05818505020529987,297.077
2019-09-01 09:30:00,-0.05867923856149926,297.181
2019-09-01 09:45:00,-0.05824595229385383,297.30199999999996
2019-09-01 10:00:00,-0.061367450828891744,297.452
2019-09-01 10:15:00,-0.06047195375026911,297.48999999999995
2019-09-01 10:30:00,-0.058390910738156325,297.558
2019-09-01 10:45:00,-0.061180741130738785,297.611
2019-09-01 11:00:00,-0.06041983186267294,297.64799999999997
2019-09-01 11:15:00,-0.06091208311823273,297.62699999999995
2019-09-01 11:30:00,-0.06048043309549764,297.599
2019-09-01 11:45:00,-0.0626190633130368,297.642
2019-09-01 12:00:00,-0.06459814289963377,297.686
2019-09-01 12:15:00,-0.061836718074249696,297.678
2019-09-01 12:30:00,-0.061356818997671654,297.623
2019-09-01 12:45:00,-0.0621275853934543,297.539
2019-09-01 13:00:00,-0.06246058824132731,297.503
2019-09-01 13:15:00,-0.06311510261573526,297.48199999999997
2019-09-01 13:30:00,-0.061725588805431685,297.469
2019-09-01 13:45:00,-0.062339990222188606,297.424
2019-09-01 14:00:00,-0.06414040936892092,297.38599999999997
2019-09-01 14:15:00,-0.06186151063764325,297.335
2019-09-01 14:30:00,-0.06443248147856903,297.328
2019-09-01 14:45:00,-0.054202572316486404,297.224
2019-09-01 15:00:00,-0.04282236725595635,297.16299999999995
2019-09-01 15:15:00,-0.03282810402770608,297.13899999999995
2019-09-01 15:30:00,-0.03175278479584539,297.13599999999997
2019-09-01 15:45:00,-0.03590354975572565,297.104
2019-09-01 16:00:00,-0.0349762036793287,297.05199999999996
2019-09-01 16:15:00,-0.029863401242397336,297.01
2019-09-01 16:30:00,-0.032076318893397855,296.94
