"Date Heure, GMT+01:00",Température 1 (K),Température 2 (K),Température 3 (K),Température 4 (K)
2019-09-06 11:00:00,294.91701472,293.02111511,291.06575229,288.779
2019-09-06 11:15:00,294.93292341,293.01894359,291.0606575,288.78799999999995
2019-09-06 11:30:00,294.94899031,293.01710072,291.05582071,288.79699999999997
2019-09-06 11:45:00,294.96530047,293.01557554,291.05125219999996,288.804
2019-09-06 12:00:00,294.98157894999997,293.01435806999996,291.04695892999996,288.813
2019-09-06 12:15:00,294.99743617999997,293.01343966999997,291.04294555999996,288.822
2019-09-06 12:30:00,295.01251515999996,293.01281215999995,291.03921635,288.83299999999997
2019-09-06 12:45:00,295.02666497999996,293.01246633,291.03577491,288.842
2019-09-06 13:00:00,295.03984704,293.01239052999995,291.03262437999996,288.85299999999995
2019-09-06 13:15:00,295.05215878999996,293.01257068999996,291.02976703999997,288.863
2019-09-06 13:30:00,295.0636528,293.0129912,291.02720318999997,288.87199999999996
2019-09-06 13:45:00,295.07418936,293.01363519999995,291.02493052,288.881
2019-09-06 14:00:00,295.08363756,293.01448474,291.02294444999995,288.89
2019-09-06 14:15:00,295.09189145,293.015521,291.02123882999996,288.899
2019-09-06 14:30:00,295.09874852999997,293.01672361,291.01980669,288.90799999999996
2019-09-06 14:45:00,295.10410251999997,293.01806954,291.01864014,288.916
2019-09-06 15:00:00,295.10809492,293.01953323,291.0177296,288.923
2019-09-06 15:15:00,295.11088004,293.02108776999995,291.01706441,288.931
2019-09-06 15:30:00,295.1125295,293.02270605999996,291.01663256999996,288.93699999999995
2019-09-06 15:45:00,295.11312599999997,293.02436187,291.01642071,288.943
2019-09-06 16:00:00,295.11276785999996,293.02603113,291.01641344999996,288.947
2019-09-06 16:15:00,295.11143850999997,293.02769235,291.01659415,288.952
2019-09-06 16:30:00,295.10906036,293.02932561,291.01694571999997,288.95599999999996
2019-09-06 16:45:00,295.10561841,293.03091099,291.01745077,288.959
2019-09-06 17:00:00,295.10125838,293.03242846999996,291.01809126,288.96099999999996
2019-09-06 17:15:00,295.09603819,293.03385826,291.01884941,288.964
2019-09-06 17:30:00,295.09016524,293.03518281,291.01970707,288.964
2019-09-06 17:45:00,295.08374992,293.03638882999996,291.0206459,288.965
2019-09-06 18:00:00,295.07659831999996,293.03746667999997,291.02164782,288.965
2019-09-06 18:15:00,295.06847419999997,293.03840755,291.02269558,288.965
2019-09-06 18:30:00,295.05928388999996,293.03920102999996,291.02377276,288.964
2019-09-06 18:45:00,295.04911495,293.03983492,291.02486332999996,288.962
2019-09-06 19:00:00,295.03804527,293.04029613999995,291.02595092999996,288.959
2019-09-06 19:15:00,295.0261567,293.0405719,291.02701914,288.95599999999996
2019-09-06 19:30:00,295.01355399,293.04065095,291.02805222999996,288.953
2019-09-06 19:45:00,295.00025287999995,293.04052429999996,291.02903548999996,288.94899999999996
2019-09-06 20:00:00,294.98620840999996,293.04018483,291.02995472,288.94399999999996
2019-09-06 20:15:00,294.97147729,293.03962662,291.03079567,288.938
2019-09-06 20:30:00,294.95620446,293.03884482999996,291.03154413,288.93199999999996
2019-09-06 20:45:00,294.9404502,293.03783509,291.03218616,288.92499999999995
