"Date Heure, GMT+01:00","Temp., °C (SEN S/N: 21065779, LBL: Triv)","Tension, V (SEN S/N: 21065779, LBL: U)"
06/30/17 11:30:00,14.987,1.0148
06/30/17 11:45:00,15.03,1.0248
06/30/17 12:00:00,15.033,1.03323
06/30/17 12:15:00,15.0,1.03063
06/30/17 12:30:00,14.967,1.02712
06/30/17 12:45:00,14.942,1.02068
06/30/17 13:00:00,14.925,1.01827
06/30/17 13:15:00,15.076,1.03113
06/30/17 13:30:00,15.085,1.02907
06/30/17 13:45:00,15.033,1.0251
06/30/17 14:00:00,14.995,1.02544
06/30/17 14:15:00,14.987,1.02758
06/30/17 14:30:00,14.997,0.00336
06/30/17 14:45:00,15.024,1.03948
06/30/17 15:00:00,14.995,1.04032
06/30/17 15:15:00,17.219,1.27707
06/30/17 15:30:00,16.362,0.0034
06/30/17 15:45:00,15.634,0.00343
06/30/17 16:00:00,15.26,0.00343
06/30/17 16:15:00,15.146,0.00343
06/30/17 16:30:00,15.082,0.0034
06/30/17 16:45:00,15.061,0.0034
06/30/17 17:00:00,15.043,0.0034
06/30/17 17:15:00,15.058,0.0034
06/30/17 17:30:00,15.082,0.0034
06/30/17 17:45:00,15.112,0.00343
06/30/17 18:00:00,15.148,0.0034
06/30/17 18:15:00,15.191,0.00343
06/30/17 18:30:00,15.24,0.00343
06/30/17 18:45:00,15.291,0.00343
06/30/17 19:00:00,15.337,0.00343
06/30/17 19:15:00,15.381,0.00343
06/30/17 19:30:00,15.426,0.00347
06/30/17 19:45:00,15.47,0.00347
06/30/17 20:00:00,15.517,0.00347
06/30/17 20:15:00,15.561,0.00347
06/30/17 20:30:00,15.584,0.00347
06/30/17 20:45:00,15.596,0.00347
06/30/17 21:00:00,15.597,0.00347
06/30/17 21:15:00,15.599,0.00347
06/30/17 21:30:00,15.606,0.00347
06/30/17 21:45:00,15.609,0.00347
06/30/17 22:00:00,15.612,0.00347
06/30/17 22:15:00,15.609,0.00347
06/30/17 22:30:00,15.603,0.00347
06/30/17 22:45:00,15.643,0.00347
06/30/17 23:00:00,15.94,0.00355
06/30/17 23:15:00,15.725,0.00351
06/30/17 23:30:00,15.624,0.00343
06/30/17 23:45:00,15.566,0.00343
07/01/17 00:00:00,15.523,0.00343
07/01/17 00:15:00,15.491,0.00343
07/01/17 00:30:00,15.469,0.00343
07/01/17 00:45:00,15.454,0.00343
07/01/17 01:00:00,15.44,0.00343
07/01/17 01:15:00,15.429,0.00343
07/01/17 01:30:00,15.417,0.00343
07/01/17 01:45:00,15.405,0.00347
07/01/17 02:00:00,15.393,0.00343
07/01/17 02:15:00,15.379,0.00343
07/01/17 02:30:00,15.361,0.00343
07/01/17 02:45:00,15.34,0.00347
07/01/17 03:00:00,15.321,0.00343
07/01/17 03:15:00,15.302,0.00347
07/01/17 03:30:00,15.281,0.00343
07/01/17 03:45:00,15.258,0.00343
07/01/17 04:00:00,15.233,0.00343
07/01/17 04:15:00,15.208,0.00343
07/01/17 04:30:00,15.178,0.00343
07/01/17 04:45:00,15.148,0.00343
07/01/17 05:00:00,15.116,0.00343
07/01/17 05:15:00,15.09,0.00343
07/01/17 05:30:00,15.061,0.0034
07/01/17 05:45:00,15.034,0.0034
07/01/17 06:00:00,15.012,0.0034
07/01/17 06:15:00,14.988,0.0034
07/01/17 06:30:00,14.967,0.0034
07/01/17 06:45:00,14.925,0.0034
07/01/17 07:00:00,15.43,0.00347
07/01/17 07:15:00,15.251,0.00347
07/01/17 07:30:00,15.096,0.0034
07/01/17 07:45:00,15.051,0.0034
07/01/17 08:00:00,15.082,0.00343
07/01/17 08:15:00,14.985,0.0034
07/01/17 08:30:00,14.892,0.0034
07/01/17 08:45:00,14.842,0.0034
07/01/17 09:00:00,14.812,0.00336
07/01/17 09:15:00,14.789,0.00336
07/01/17 09:30:00,14.765,0.0034
07/01/17 09:45:00,14.765,0.0034
07/01/17 10:00:00,14.871,0.0034
07/01/17 10:15:00,14.859,0.0034
07/01/17 10:30:00,14.97,0.00343
07/01/17 10:45:00,15.137,0.00347
07/01/17 11:00:00,15.048,0.00343
07/01/17 11:15:00,15.036,0.00347
07/01/17 11:30:00,15.699,0.00351
07/01/17 11:45:00,15.223,0.00347
07/01/17 12:00:00,14.942,0.00347
07/01/17 12:15:00,14.761,0.00347
07/01/17 12:30:00,14.725,0.00343
07/01/17 12:45:00,14.746,0.00343
07/01/17 13:00:00,14.786,0.00343
07/01/17 13:15:00,14.83,0.00343
07/01/17 13:30:00,14.797,0.00343
07/01/17 13:45:00,14.785,0.00343
07/01/17 14:00:00,14.791,0.00347
07/01/17 14:15:00,14.767,0.00343
07/01/17 14:30:00,14.773,0.00347
07/01/17 14:45:00,14.788,0.00347
07/01/17 15:00:00,14.816,0.00347
07/01/17 15:15:00,14.853,0.00347
07/01/17 15:30:00,14.898,0.00347
07/01/17 15:45:00,14.955,0.00347
07/01/17 16:00:00,15.001,0.00347
07/01/17 16:15:00,15.063,0.00347
07/01/17 16:30:00,15.118,0.00347
07/01/17 16:45:00,15.16,0.00351
07/01/17 17:00:00,15.203,0.00351
07/01/17 17:15:00,15.233,0.00355
07/01/17 17:30:00,15.248,0.00355
07/01/17 17:45:00,15.261,0.00355
07/01/17 18:00:00,15.272,0.00351
07/01/17 18:15:00,15.281,0.00351
07/01/17 18:30:00,15.3,0.00351
07/01/17 18:45:00,15.315,0.00351
07/01/17 19:00:00,15.327,0.00355
07/01/17 19:15:00,15.345,0.00351
07/01/17 19:30:00,15.363,0.00355
07/01/17 19:45:00,15.384,0.00355
07/01/17 20:00:00,15.405,0.00355
07/01/17 20:15:00,15.424,0.00355
07/01/17 20:30:00,15.431,0.00355
07/01/17 20:45:00,15.431,0.00355
07/01/17 21:00:00,15.43,0.00355
07/01/17 21:15:00,15.429,0.00355
07/01/17 21:30:00,15.424,0.00355
07/01/17 21:45:00,15.415,0.00355
07/01/17 22:00:00,15.403,0.00355
07/01/17 22:15:00,15.39,0.00355
07/01/17 22:30:00,15.373,0.00351
07/01/17 22:45:00,15.355,0.00355
07/01/17 23:00:00,15.337,0.00355
07/01/17 23:15:00,15.32,0.00351
07/01/17 23:30:00,15.297,0.00355
07/01/17 23:45:00,15.275,0.00351
07/02/17 00:00:00,15.246,0.00351
07/02/17 00:15:00,15.231,0.00351
07/02/17 00:30:00,15.199,0.00351
07/02/17 00:45:00,15.167,0.00347
07/02/17 01:00:00,15.136,0.00347
07/02/17 01:15:00,15.105,0.00347
07/02/17 01:30:00,15.072,0.00347
07/02/17 01:45:00,15.034,0.00347
07/02/17 02:00:00,14.995,0.00351
07/02/17 02:15:00,14.954,0.00347
07/02/17 02:30:00,14.913,0.00347
07/02/17 02:45:00,14.87,0.00347
07/02/17 03:00:00,14.827,0.00347
07/02/17 03:15:00,14.786,0.00343
07/02/17 03:30:00,14.756,0.00343
07/02/17 03:45:00,14.734,0.00343
07/02/17 04:00:00,14.705,0.00343
07/02/17 04:15:00,14.673,0.00343
07/02/17 04:30:00,14.638,0.00343
07/02/17 04:45:00,14.602,0.00343
07/02/17 05:00:00,14.568,0.00343
07/02/17 05:15:00,14.535,0.0034
07/02/17 05:30:00,14.511,0.00343
07/02/17 05:45:00,14.496,0.00343
07/02/17 06:00:00,14.481,0.00343
07/02/17 06:15:00,14.465,0.0034
07/02/17 06:30:00,14.451,0.0034
07/02/17 06:45:00,14.438,0.0034
07/02/17 07:00:00,14.424,0.0034
07/02/17 07:15:00,14.414,0.0034
07/02/17 07:30:00,14.408,0.0034
07/02/17 07:45:00,14.403,0.0034
07/02/17 08:00:00,14.394,0.0034
07/02/17 08:15:00,14.385,0.0034
07/02/17 08:30:00,14.382,0.00336
07/02/17 08:45:00,14.378,0.00336
07/02/17 09:00:00,14.372,0.00336
07/02/17 09:15:00,14.367,0.00336
07/02/17 09:30:00,14.369,0.0034
07/02/17 09:45:00,14.369,0.0034
07/02/17 10:00:00,14.366,0.00336
07/02/17 10:15:00,14.364,0.00336
07/02/17 10:30:00,14.361,0.00336
07/02/17 10:45:00,14.357,0.00336
07/02/17 11:00:00,14.358,0.00336
07/02/17 11:15:00,14.364,0.0034
07/02/17 11:30:00,14.373,0.00336
07/02/17 11:45:00,14.385,0.00336
07/02/17 12:00:00,14.396,0.0034
07/02/17 12:15:00,14.406,0.00336
07/02/17 12:30:00,14.421,0.00336
07/02/17 12:45:00,14.441,0.00336
07/02/17 13:00:00,14.456,0.00336
07/02/17 13:15:00,14.474,0.00336
07/02/17 13:30:00,14.492,0.0111
07/02/17 13:45:00,14.517,1.07263
07/02/17 14:00:00,14.536,1.07382
07/02/17 14:15:00,14.56,0.00336
07/02/17 14:30:00,14.584,0.00336
07/02/17 14:45:00,14.613,0.00336
07/02/17 15:00:00,14.635,0.0034
07/02/17 15:15:00,14.665,0.0034
07/02/17 15:30:00,14.717,0.0034
07/02/17 15:45:00,14.765,0.0034
07/02/17 16:00:00,14.804,0.0034
07/02/17 16:15:00,14.848,0.0034
07/02/17 16:30:00,14.891,0.00343
07/02/17 16:45:00,14.936,0.00343
07/02/17 17:00:00,14.961,0.00343
07/02/17 17:15:00,14.982,0.00343
07/02/17 17:30:00,15.021,0.00343
07/02/17 17:45:00,15.06,0.00343
07/02/17 18:00:00,15.078,1.14008
07/02/17 18:15:00,15.108,0.00343
07/02/17 18:30:00,15.125,0.00343
07/02/17 18:45:00,15.176,0.00347
07/02/17 19:00:00,15.215,0.00347
07/02/17 19:15:00,15.251,0.00347
07/02/17 19:30:00,15.266,0.00347
07/02/17 19:45:00,15.281,0.00347
07/02/17 20:00:00,15.3,0.00347
07/02/17 20:15:00,15.326,0.00347
07/02/17 20:30:00,15.358,0.00351
07/02/17 20:45:00,15.4,0.00347
07/02/17 21:00:00,15.411,0.00351
07/02/17 21:15:00,15.42,0.00351
07/02/17 21:30:00,15.429,0.00351
07/02/17 21:45:00,15.439,0.00351
07/02/17 22:00:00,15.44,0.00351
07/02/17 22:15:00,15.442,0.00351
07/02/17 22:30:00,15.439,1.16556
07/02/17 22:45:00,15.43,1.16396
07/02/17 23:00:00,15.424,1.16232
07/02/17 23:15:00,15.415,1.16075
07/02/17 23:30:00,15.403,1.15873
07/02/17 23:45:00,15.387,1.15614
07/03/17 00:00:00,15.37,1.15454
07/03/17 00:15:00,15.352,1.15236
07/03/17 00:30:00,15.329,1.14965
07/03/17 00:45:00,15.305,1.14649
07/03/17 01:00:00,15.279,1.14389
07/03/17 01:15:00,15.249,1.14076
07/03/17 01:30:00,15.218,1.13767
07/03/17 01:45:00,15.184,1.13478
07/03/17 02:00:00,15.146,1.13069
07/03/17 02:15:00,15.105,1.12646
07/03/17 02:30:00,15.063,1.12207
07/03/17 02:45:00,15.019,1.11658
07/03/17 03:00:00,14.97,1.11299
07/03/17 03:15:00,14.922,1.10868
07/03/17 03:30:00,14.873,1.10266
07/03/17 03:45:00,14.821,1.09667
07/03/17 04:00:00,14.767,1.09056
07/03/17 04:15:00,14.714,1.08621
07/03/17 04:30:00,14.661,1.0811
07/03/17 04:45:00,14.61,1.07572
07/03/17 05:00:00,14.565,1.07214
07/03/17 05:15:00,14.52,1.0655
07/03/17 05:30:00,14.478,0.00336
07/03/17 05:45:00,14.439,0.54612
07/03/17 06:00:00,14.405,1.05631
07/03/17 06:15:00,14.373,1.05272
07/03/17 06:30:00,14.345,1.05146
07/03/17 06:45:00,14.33,1.05089
07/03/17 07:00:00,14.324,1.04891
07/03/17 07:15:00,14.322,1.05043
07/03/17 07:30:00,14.325,1.04566
07/03/17 07:45:00,14.33,1.05222
07/03/17 08:00:00,14.333,1.05562
07/03/17 08:15:00,14.336,1.05867
07/03/17 08:30:00,14.337,1.05917
07/03/17 08:45:00,14.346,1.06275
07/03/17 09:00:00,14.36,0.00324
07/03/17 09:15:00,14.387,0.00328
07/03/17 09:30:00,14.412,1.02815
07/03/17 09:45:00,14.418,1.09289
07/03/17 10:00:00,14.444,1.09922
07/03/17 10:15:00,14.492,1.11017
07/03/17 10:30:00,14.535,1.11837
07/03/17 10:45:00,14.581,1.12348
07/03/17 11:00:00,14.616,1.13329
07/03/17 11:15:00,14.647,1.13859
07/03/17 11:30:00,14.643,1.13813
07/03/17 11:45:00,14.662,1.13912
07/03/17 12:00:00,14.688,1.14469
07/03/17 12:15:00,14.729,1.14954
07/03/17 12:30:00,14.785,1.15877
07/03/17 12:45:00,14.827,1.16583
07/03/17 13:00:00,14.879,1.17266
07/03/17 13:15:00,14.921,1.17605
07/03/17 13:30:00,14.952,1.17483
07/03/17 13:45:00,14.991,1.18357
07/03/17 14:00:00,15.046,1.19047
07/03/17 14:15:00,15.108,1.19818
07/03/17 14:30:00,15.191,1.2118
07/03/17 14:45:00,15.26,1.21435
07/03/17 15:00:00,15.32,1.22053
07/03/17 15:15:00,15.375,1.22293
07/03/17 15:30:00,15.437,1.22717
07/03/17 15:45:00,15.491,1.23606
07/03/17 16:00:00,15.563,1.24525
07/03/17 16:15:00,15.628,1.24628
07/03/17 16:30:00,15.7,1.25639
07/03/17 16:45:00,15.776,1.26211
07/03/17 17:00:00,15.873,1.27443
07/03/17 17:15:00,15.937,1.27779
07/03/17 17:30:00,16.023,1.2845
07/03/17 17:45:00,16.105,1.28965
07/03/17 18:00:00,16.168,1.29328
07/03/17 18:15:00,16.254,1.30297
07/03/17 18:30:00,16.318,1.30869
07/03/17 18:45:00,16.379,1.31319
07/03/17 19:00:00,16.436,1.31678
07/03/17 19:15:00,16.491,1.32223
07/03/17 19:30:00,16.548,1.32387
07/03/17 19:45:00,16.595,1.32776
07/03/17 20:00:00,16.631,1.32807
07/03/17 20:15:00,16.658,1.33028
07/03/17 20:30:00,16.683,1.32872
07/03/17 20:45:00,16.7,1.32742
07/03/17 21:00:00,16.711,1.32643
07/03/17 21:15:00,16.719,1.32391
07/03/17 21:30:00,16.707,1.32208
07/03/17 21:45:00,16.695,1.32017
07/03/17 22:00:00,16.682,1.31724
07/03/17 22:15:00,16.668,1.31502
07/03/17 22:30:00,16.647,1.31254
07/03/17 22:45:00,16.625,1.31064
07/03/17 23:00:00,16.604,1.30716
07/03/17 23:15:00,16.58,1.30339
07/03/17 23:30:00,16.561,1.30133
07/03/17 23:45:00,16.536,1.2982
07/04/17 00:00:00,16.503,1.29595
07/04/17 00:15:00,16.466,1.29232
07/04/17 00:30:00,16.426,1.28801
07/04/17 00:45:00,16.385,1.28424
07/04/17 01:00:00,16.341,1.27935
07/04/17 01:15:00,16.295,1.27375
07/04/17 01:30:00,16.251,1.26959
07/04/17 01:45:00,16.202,1.26459
07/04/17 02:00:00,16.152,1.2591
07/04/17 02:15:00,16.099,1.25368
07/04/17 02:30:00,16.041,1.24769
07/04/17 02:45:00,15.977,1.24201
07/04/17 03:00:00,15.913,1.23537
07/04/17 03:15:00,15.845,1.22816
07/04/17 03:30:00,15.775,1.2224
07/04/17 03:45:00,15.703,1.21473
07/04/17 04:00:00,15.628,1.20569
07/04/17 04:15:00,15.552,1.1981
07/04/17 04:30:00,15.476,1.19055
07/04/17 04:45:00,15.4,1.18246
07/04/17 05:00:00,15.326,1.17521
07/04/17 05:15:00,15.251,1.16827
07/04/17 05:30:00,15.181,1.16022
07/04/17 05:45:00,15.116,1.15328
07/04/17 06:00:00,15.054,1.14736
07/04/17 06:15:00,15.0,1.14012
07/04/17 06:30:00,14.958,1.13527
07/04/17 06:45:00,14.922,1.13252
07/04/17 07:00:00,14.901,1.13005
07/04/17 07:15:00,14.894,1.12978
07/04/17 07:30:00,14.906,1.13134
07/04/17 07:45:00,14.916,1.1368
07/04/17 08:00:00,14.934,1.1413
07/04/17 08:15:00,14.955,1.14485
07/04/17 08:30:00,14.975,1.15095
07/04/17 08:45:00,14.966,1.15541
07/04/17 09:00:00,14.975,1.15881
07/04/17 09:15:00,14.995,1.16461
07/04/17 09:30:00,15.006,1.16865
07/04/17 09:45:00,15.018,1.1725
07/04/17 10:00:00,15.03,1.17433
07/04/17 10:15:00,15.042,1.17678
07/04/17 10:30:00,15.054,1.17975
07/04/17 10:45:00,15.075,1.18242
07/04/17 11:00:00,15.093,1.18612
07/04/17 11:15:00,15.112,1.18952
07/04/17 11:30:00,15.134,1.1939
07/04/17 11:45:00,15.155,1.1957
07/04/17 12:00:00,15.169,1.19802
07/04/17 12:15:00,15.191,1.20211
07/04/17 12:30:00,15.223,1.2068
07/04/17 12:45:00,15.26,1.21107
07/04/17 13:00:00,15.302,1.21366
07/04/17 13:15:00,15.349,1.21916
07/04/17 13:30:00,15.394,1.22515
07/04/17 13:45:00,15.439,1.23087
07/04/17 14:00:00,15.49,1.23442
07/04/17 14:15:00,15.548,1.24178
07/04/17 14:30:00,15.612,1.24544
07/04/17 14:45:00,15.676,1.25254
07/04/17 15:00:00,15.733,1.25921
07/04/17 15:15:00,15.791,1.26425
07/04/17 15:30:00,15.852,1.27054
07/04/17 15:45:00,15.922,1.27642
07/04/17 16:00:00,15.995,1.28294
07/04/17 16:15:00,16.071,1.28973
07/04/17 16:30:00,16.149,1.29763
07/04/17 16:45:00,16.231,1.30354
07/04/17 17:00:00,16.318,1.31231
07/04/17 17:15:00,16.411,1.32128
07/04/17 17:30:00,16.505,1.32792
07/04/17 17:45:00,16.607,1.33848
07/04/17 18:00:00,16.697,1.34642
07/04/17 18:15:00,16.777,1.35306
07/04/17 18:30:00,16.865,1.36187
07/04/17 18:45:00,16.93,1.36702
07/04/17 19:00:00,16.996,1.36995
07/04/17 19:15:00,17.061,1.37144
07/04/17 19:30:00,17.128,1.374
07/04/17 19:45:00,17.187,1.37945
07/04/17 20:00:00,17.242,1.38228
07/04/17 20:15:00,17.308,1.38312
07/04/17 20:30:00,17.36,1.38495
07/04/17 20:45:00,17.405,1.38579
07/04/17 21:00:00,17.437,1.38525
07/04/17 21:15:00,17.464,1.38605
07/04/17 21:30:00,17.479,1.38518
07/04/17 21:45:00,17.483,1.38418
07/04/17 22:00:00,17.48,1.38251
07/04/17 22:15:00,17.471,1.38117
07/04/17 22:30:00,17.46,1.37911
07/04/17 22:45:00,17.446,1.37564
07/04/17 23:00:00,17.428,1.3727
07/04/17 23:15:00,17.405,1.37057
07/04/17 23:30:00,17.385,1.36862
07/04/17 23:45:00,17.361,1.36591
07/05/17 00:00:00,17.338,1.36347
07/05/17 00:15:00,17.312,1.36061
07/05/17 00:30:00,17.284,1.35672
07/05/17 00:45:00,17.254,1.35271
07/05/17 01:00:00,17.222,1.34871
07/05/17 01:15:00,17.187,1.34581
07/05/17 01:30:00,17.147,1.34218
07/05/17 01:45:00,17.107,1.33806
07/05/17 02:00:00,17.06,1.33421
07/05/17 02:15:00,17.006,1.32841
07/05/17 02:30:00,16.948,1.32235
07/05/17 02:45:00,16.888,1.31674
07/05/17 03:00:00,16.827,1.30983
07/05/17 03:15:00,16.764,1.30407
07/05/17 03:30:00,16.697,1.29706
07/05/17 03:45:00,16.628,1.29038
07/05/17 04:00:00,16.56,1.28294
07/05/17 04:15:00,16.487,1.27581
07/05/17 04:30:00,16.415,1.27031
07/05/17 04:45:00,16.342,1.26337
07/05/17 05:00:00,16.272,1.25628
07/05/17 05:15:00,16.207,1.2509
07/05/17 05:30:00,16.149,1.24609
07/05/17 05:45:00,16.096,1.23907
07/05/17 06:00:00,16.052,1.23449
07/05/17 06:15:00,16.018,1.23041
07/05/17 06:30:00,15.994,1.22869
07/05/17 06:45:00,15.977,1.2269
07/05/17 07:00:00,15.967,1.22557
07/05/17 07:15:00,15.959,1.22648
07/05/17 07:30:00,15.971,1.22904
07/05/17 07:45:00,15.977,1.23358
07/05/17 08:00:00,15.998,1.23938
07/05/17 08:15:00,16.022,1.24514
07/05/17 08:30:00,16.059,1.24975
07/05/17 08:45:00,16.067,1.25765
07/05/17 09:00:00,16.08,1.2644
07/05/17 09:15:00,16.102,1.26902
07/05/17 09:30:00,16.129,1.27733
07/05/17 09:45:00,16.156,1.28237
07/05/17 10:00:00,16.183,1.28779
07/05/17 10:15:00,16.213,1.29122
07/05/17 10:30:00,16.242,1.29946
07/05/17 10:45:00,16.269,1.30186
07/05/17 11:00:00,16.302,1.30503
07/05/17 11:15:00,16.327,1.31064
07/05/17 11:30:00,16.371,1.31689
07/05/17 11:45:00,16.397,1.32082
07/05/17 12:00:00,16.414,1.32406
07/05/17 12:15:00,16.446,1.32963
07/05/17 12:30:00,16.476,1.332
07/05/17 12:45:00,16.508,1.33478
07/05/17 13:00:00,16.546,1.34085
07/05/17 13:15:00,16.601,1.34451
07/05/17 13:30:00,16.634,1.34798
07/05/17 13:45:00,16.67,1.35164
07/05/17 14:00:00,16.719,1.35786
07/05/17 14:15:00,16.774,1.36122
07/05/17 14:30:00,16.829,1.36553
07/05/17 14:45:00,16.884,1.36915
07/05/17 15:00:00,16.927,1.37415
07/05/17 15:15:00,16.984,1.38113
07/05/17 15:30:00,17.042,1.38518
07/05/17 15:45:00,17.107,1.3901
07/05/17 16:00:00,17.179,1.39555
07/05/17 16:15:00,17.25,1.40314
07/05/17 16:30:00,17.318,1.40776
07/05/17 16:45:00,17.396,1.41333
07/05/17 17:00:00,17.466,1.41978
07/05/17 17:15:00,17.547,1.42733
07/05/17 17:30:00,17.622,1.43004
07/05/17 17:45:00,17.693,1.43462
07/05/17 18:00:00,17.767,1.43828
07/05/17 18:15:00,17.846,1.44762
07/05/17 18:30:00,17.929,1.45796
07/05/17 18:45:00,18.005,1.45987
07/05/17 19:00:00,18.076,1.46628
07/05/17 19:15:00,18.145,1.46902
07/05/17 19:30:00,18.207,1.4733
07/05/17 19:45:00,18.265,1.47616
07/05/17 20:00:00,18.314,1.47616
07/05/17 20:15:00,18.351,1.47421
07/05/17 20:30:00,18.387,1.47257
07/05/17 20:45:00,18.423,1.46944
07/05/17 21:00:00,18.444,1.46906
07/05/17 21:15:00,18.46,1.46773
07/05/17 21:30:00,18.469,1.46632
07/05/17 21:45:00,18.472,1.46391
07/05/17 22:00:00,18.464,1.46265
07/05/17 22:15:00,18.452,1.45937
07/05/17 22:30:00,18.439,1.45609
07/05/17 22:45:00,18.417,1.45205
07/05/17 23:00:00,18.396,1.44953
07/05/17 23:15:00,18.374,1.44686
07/05/17 23:30:00,18.356,1.4432
07/05/17 23:45:00,18.335,1.44224
07/06/17 00:00:00,18.316,1.43935
07/06/17 00:15:00,18.292,1.43629
07/06/17 00:30:00,18.268,1.43328
07/06/17 00:45:00,18.246,1.4316
07/06/17 01:00:00,18.222,1.42901
07/06/17 01:15:00,18.198,1.42485
07/06/17 01:30:00,18.172,1.42283
07/06/17 01:45:00,18.142,1.4192
07/06/17 02:00:00,18.105,1.4155
07/06/17 02:15:00,18.066,1.41066
07/06/17 02:30:00,18.02,1.4057
07/06/17 02:45:00,17.974,1.40177
07/06/17 03:00:00,17.922,1.3957
07/06/17 03:15:00,17.87,1.39059
07/06/17 03:30:00,17.818,1.38628
07/06/17 03:45:00,17.763,1.38121
07/06/17 04:00:00,17.706,1.37648
07/06/17 04:15:00,17.647,1.37034
07/06/17 04:30:00,17.587,1.36584
07/06/17 04:45:00,17.526,1.3587
07/06/17 05:00:00,17.464,1.35222
07/06/17 05:15:00,17.406,1.34771
07/06/17 05:30:00,17.348,1.34127
07/06/17 05:45:00,17.298,1.33703
07/06/17 06:00:00,17.254,1.33482
07/06/17 06:15:00,17.225,1.33433
07/06/17 06:30:00,17.198,1.33074
07/06/17 06:45:00,17.173,1.32689
07/06/17 07:00:00,17.155,1.32971
07/06/17 07:15:00,17.146,1.33288
07/06/17 07:30:00,17.152,1.33917
07/06/17 07:45:00,17.162,1.34691
07/06/17 08:00:00,17.165,1.35256
07/06/17 08:15:00,17.155,1.3481
07/06/17 08:30:00,17.147,1.34016
07/06/17 08:45:00,17.137,1.33585
07/06/17 09:00:00,17.147,1.34142
07/06/17 09:15:00,17.143,1.34516
07/06/17 09:30:00,17.134,1.34646
07/06/17 09:45:00,17.124,1.3426
07/06/17 10:00:00,17.103,1.33623
07/06/17 10:15:00,17.101,1.3331
07/06/17 10:30:00,17.116,1.33707
07/06/17 10:45:00,17.121,1.34573
07/06/17 11:00:00,17.134,1.35092
07/06/17 11:15:00,17.168,1.36156
07/06/17 11:30:00,17.189,1.36648
07/06/17 11:45:00,17.205,1.36767
07/06/17 12:00:00,17.226,1.369
07/06/17 12:15:00,17.268,1.37758
07/06/17 12:30:00,17.321,1.39029
07/06/17 12:45:00,17.364,1.39475
07/06/17 13:00:00,17.393,1.39612
07/06/17 13:15:00,17.427,1.40082
07/06/17 13:30:00,17.473,1.40772
07/06/17 13:45:00,17.498,1.40864
07/06/17 14:00:00,17.516,1.40669
07/06/17 14:15:00,17.521,1.40497
07/06/17 14:30:00,17.522,1.39734
07/06/17 14:45:00,17.529,1.39284
07/06/17 15:00:00,17.549,0.04303
07/06/17 15:15:00,17.583,1.41146
07/06/17 15:30:00,17.626,1.42149
07/06/17 15:45:00,17.708,1.43042
07/06/17 16:00:00,17.761,1.43439
07/06/17 16:15:00,17.806,1.43606
07/06/17 16:30:00,17.851,1.44186
07/06/17 16:45:00,17.917,1.45304
07/06/17 17:00:00,17.993,1.46071
07/06/17 17:15:00,18.076,1.46414
07/06/17 17:30:00,18.148,1.46895
07/06/17 17:45:00,18.209,1.47028
07/06/17 18:00:00,18.255,1.47311
07/06/17 18:15:00,18.293,1.47227
07/06/17 18:30:00,18.345,1.47784
07/06/17 18:45:00,18.387,1.47875
07/06/17 19:00:00,18.444,1.48257
07/06/17 19:15:00,18.503,1.486
07/06/17 19:30:00,18.545,1.48569
07/06/17 19:45:00,18.571,1.48295
07/06/17 20:00:00,18.591,1.47623
07/06/17 20:15:00,18.603,1.47276
07/06/17 20:30:00,18.614,1.46883
07/06/17 20:45:00,18.634,1.46746
07/06/17 21:00:00,18.663,1.46887
07/06/17 21:15:00,18.672,1.46712
07/06/17 21:30:00,18.672,1.46555
07/06/17 21:45:00,18.662,1.46201
07/06/17 22:00:00,18.646,1.45785
07/06/17 22:15:00,18.626,1.45392
07/06/17 22:30:00,18.61,1.45327
07/06/17 22:45:00,18.591,1.4472
07/06/17 23:00:00,18.567,1.44553
07/06/17 23:15:00,18.543,1.44064
07/06/17 23:30:00,18.522,1.43725
07/06/17 23:45:00,18.507,1.43267
07/07/17 00:00:00,18.493,1.43427
07/07/17 00:15:00,18.472,1.43175
07/07/17 00:30:00,18.455,1.42935
07/07/17 00:45:00,18.439,1.42699
07/07/17 01:00:00,18.424,1.42527
07/07/17 01:15:00,18.408,1.42397
07/07/17 01:30:00,18.39,1.42046
07/07/17 01:45:00,18.372,1.4176
07/07/17 02:00:00,18.353,1.41672
07/07/17 02:15:00,18.331,1.41314
07/07/17 02:30:00,18.31,1.41001
07/07/17 02:45:00,18.285,1.40742
07/07/17 03:00:00,18.253,1.40566
07/07/17 03:15:00,18.216,1.40078
07/07/17 03:30:00,18.179,1.39193
07/07/17 03:45:00,18.134,1.39052
07/07/17 04:00:00,18.088,1.38716
07/07/17 04:15:00,18.041,1.3838
07/07/17 04:30:00,17.993,1.37911
07/07/17 04:45:00,17.946,1.37453
07/07/17 05:00:00,17.898,1.37121
07/07/17 05:15:00,17.851,1.36675
07/07/17 05:30:00,17.807,1.3616
07/07/17 05:45:00,17.766,1.35714
07/07/17 06:00:00,17.726,1.35389
07/07/17 06:15:00,17.686,1.34955
07/07/17 06:30:00,17.651,1.34543
07/07/17 06:45:00,17.622,1.34291
07/07/17 07:00:00,17.598,1.34199
07/07/17 07:15:00,17.58,1.34104
07/07/17 07:30:00,17.579,1.34451
07/07/17 07:45:00,17.577,1.34844
07/07/17 08:00:00,17.579,1.35382
07/07/17 08:15:00,17.587,1.35866
07/07/17 08:30:00,17.586,1.36473
07/07/17 08:45:00,17.586,1.36744
07/07/17 09:00:00,17.579,1.36908
